,activate,name,reservations_count,light,total_bases,free_bases,number,longitude,no_available,address,latitude,dock_bikes,id,time,date,holidays,datetime,Unnamed: 0,feels_like,weather_main,weekday,year,month,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos
0,1,Puerta del Sol A,1,0,24,21,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,1,2018-09-30T23:42:38.647290,23,2018-09-30,False,2018-09-3023,6669,19.35,Clear,6,2018,9,-0.2588190451025207,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1,1,Puerta del Sol A,0,0,24,17,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,6,2018-09-30T22:42:34.124619,22,2018-09-30,False,2018-09-3022,6668,21.78,Clear,6,2018,9,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2,1,Puerta del Sol A,0,2,24,13,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,10,2018-09-30T21:42:33.535879,21,2018-09-30,False,2018-09-3021,6667,20.86,Clear,6,2018,9,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
3,1,Puerta del Sol A,0,2,24,10,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,13,2018-09-30T20:42:31.072733,20,2018-09-30,False,2018-09-3020,6666,22.6,Clear,6,2018,9,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
4,1,Puerta del Sol A,0,1,24,5,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,18,2018-09-30T19:42:30.092827,19,2018-09-30,False,2018-09-3019,6665,24.94,Clear,6,2018,9,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
5,1,Puerta del Sol A,0,2,24,10,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,13,2018-09-30T18:42:25.914071,18,2018-09-30,False,2018-09-3018,6664,26.36,Clear,6,2018,9,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
6,1,Puerta del Sol A,0,2,24,12,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,11,2018-09-30T17:42:23.166012,17,2018-09-30,False,2018-09-3017,6663,27.46,Clear,6,2018,9,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
7,1,Puerta del Sol A,0,0,24,17,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,5,2018-09-30T16:42:26.769306,16,2018-09-30,False,2018-09-3016,6662,27.67,Clear,6,2018,9,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
8,1,Puerta del Sol A,0,0,24,17,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,6,2018-09-30T15:42:11.904402,15,2018-09-30,False,2018-09-3015,6661,28.21,Clear,6,2018,9,-0.7071067811865475,-0.7071067811865477,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
9,1,Puerta del Sol A,0,2,24,15,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,8,2018-09-30T14:42:09.284863,14,2018-09-30,False,2018-09-3014,6660,28.27,Clear,6,2018,9,-0.5000000000000001,-0.8660254037844386,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
10,1,Puerta del Sol A,0,2,24,10,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,13,2018-09-30T13:42:43.247330,13,2018-09-30,False,2018-09-3013,6659,27.4,Clear,6,2018,9,-0.25881904510252035,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
11,1,Puerta del Sol A,0,2,24,10,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,13,2018-09-30T12:42:05.022455,12,2018-09-30,False,2018-09-3012,6658,26.53,Clear,6,2018,9,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
12,1,Puerta del Sol A,0,2,24,14,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,9,2018-09-30T11:42:06.018942,11,2018-09-30,False,2018-09-3011,6657,24.41,Clear,6,2018,9,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
13,1,Puerta del Sol A,0,2,24,15,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,8,2018-09-30T10:42:01.593069,10,2018-09-30,False,2018-09-3010,6656,21.81,Clear,6,2018,9,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
14,1,Puerta del Sol A,0,2,24,14,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,9,2018-09-30T09:41:58.924879,9,2018-09-30,False,2018-09-309,6655,19.88,Clear,6,2018,9,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
15,1,Puerta del Sol A,0,2,24,12,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,11,2018-09-30T08:41:55.953665,8,2018-09-30,False,2018-09-308,6654,18.05,Clear,6,2018,9,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
16,1,Puerta del Sol A,0,0,24,23,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,0,2018-09-30T07:41:54.190262,7,2018-09-30,False,2018-09-307,6653,14.82,Clear,6,2018,9,0.9659258262890683,-0.25881904510252085,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
17,1,Puerta del Sol A,0,0,24,23,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,0,2018-09-30T06:41:51.503081,6,2018-09-30,False,2018-09-306,6652,13.68,Clear,6,2018,9,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
18,1,Puerta del Sol A,0,0,24,23,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,0,2018-09-30T05:41:50.482310,5,2018-09-30,False,2018-09-305,6651,13.64,Clear,6,2018,9,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
19,1,Puerta del Sol A,0,2,24,15,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,8,2018-09-30T04:41:48.590628,4,2018-09-30,False,2018-09-304,6650,12.76,Clear,6,2018,9,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
20,1,Puerta del Sol A,0,2,24,11,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,12,2018-09-30T03:41:48.527261,3,2018-09-30,False,2018-09-303,6649,14.84,Clear,6,2018,9,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
21,1,Puerta del Sol A,0,2,24,11,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,12,2018-09-30T02:41:46.122410,2,2018-09-30,False,2018-09-302,6648,14.73,Clear,6,2018,9,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
22,1,Puerta del Sol A,0,2,24,9,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,14,2018-09-30T01:41:43.684012,1,2018-09-30,False,2018-09-301,6647,14.96,Clear,6,2018,9,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
23,1,Puerta del Sol A,0,1,24,1,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,22,2018-09-30T00:41:41.293704,0,2018-09-30,False,2018-09-300,6646,18.35,Clear,6,2018,9,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
24,1,Puerta del Sol A,0,1,24,2,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,21,2018-09-29T23:41:40.360112,23,2018-09-29,False,2018-09-2923,6645,16.92,Clear,5,2018,9,-0.2588190451025207,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
25,1,Puerta del Sol A,0,1,24,2,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,21,2018-09-29T22:41:38.850550,22,2018-09-29,False,2018-09-2922,6644,18.65,Clear,5,2018,9,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
26,1,Puerta del Sol A,0,1,24,0,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,23,2018-09-29T21:41:36.369802,21,2018-09-29,False,2018-09-2921,6643,19.69,Clear,5,2018,9,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
27,1,Puerta del Sol A,0,1,24,2,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,20,2018-09-29T20:41:33.848615,20,2018-09-29,False,2018-09-2920,6642,21.41,Clear,5,2018,9,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
28,1,Puerta del Sol A,0,1,24,4,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,19,2018-09-29T19:41:33.204316,19,2018-09-29,False,2018-09-2919,6641,22.43,Clear,5,2018,9,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
29,1,Puerta del Sol A,0,1,24,3,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,19,2018-09-29T18:41:30.239534,18,2018-09-29,False,2018-09-2918,6640,25.12,Clear,5,2018,9,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
30,1,Puerta del Sol A,0,2,24,13,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,10,2018-09-29T17:41:27.463276,17,2018-09-29,False,2018-09-2917,6639,26.67,Clear,5,2018,9,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
31,1,Puerta del Sol A,0,2,24,7,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,16,2018-09-29T16:41:30.672060,16,2018-09-29,False,2018-09-2916,6638,27.05,Clear,5,2018,9,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
32,1,Puerta del Sol A,0,2,24,12,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,11,2018-09-29T15:41:25.231556,15,2018-09-29,False,2018-09-2915,6637,27.61,Clear,5,2018,9,-0.7071067811865475,-0.7071067811865477,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
33,1,Puerta del Sol A,0,2,24,10,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,13,2018-09-29T14:41:25.589242,14,2018-09-29,False,2018-09-2914,6636,27.53,Clear,5,2018,9,-0.5000000000000001,-0.8660254037844386,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
34,1,Puerta del Sol A,0,2,24,9,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,14,2018-09-29T13:41:24.701141,13,2018-09-29,False,2018-09-2913,6635,26.83,Clear,5,2018,9,-0.25881904510252035,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
35,1,Puerta del Sol A,0,2,24,13,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,10,2018-09-29T12:41:24.048696,12,2018-09-29,False,2018-09-2912,6634,26.1,Clear,5,2018,9,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
36,1,Puerta del Sol A,0,0,24,16,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,7,2018-09-29T11:41:23.070127,11,2018-09-29,False,2018-09-2911,6633,23.68,Clear,5,2018,9,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
37,1,Puerta del Sol A,0,2,24,15,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,8,2018-09-29T10:41:21.023820,10,2018-09-29,False,2018-09-2910,6632,22.77,Clear,5,2018,9,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
38,1,Puerta del Sol A,0,0,24,16,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,7,2018-09-29T09:41:18.087145,9,2018-09-29,False,2018-09-299,6631,20.73,Clear,5,2018,9,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
39,1,Puerta del Sol A,0,2,24,15,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,8,2018-09-29T08:41:15.440295,8,2018-09-29,False,2018-09-298,6630,17.95,Clear,5,2018,9,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
40,1,Puerta del Sol A,0,0,24,23,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,0,2018-09-29T07:41:14.272776,7,2018-09-29,False,2018-09-297,6629,15.55,Clear,5,2018,9,0.9659258262890683,-0.25881904510252085,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
41,1,Puerta del Sol A,0,0,24,23,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,0,2018-09-29T06:41:11.484413,6,2018-09-29,False,2018-09-296,6628,13.94,Clear,5,2018,9,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
42,1,Puerta del Sol A,0,0,24,22,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,1,2018-09-29T05:41:09.150433,5,2018-09-29,False,2018-09-295,6627,13.97,Clear,5,2018,9,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
43,1,Puerta del Sol A,0,2,24,15,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,8,2018-09-29T04:41:06.356757,4,2018-09-29,False,2018-09-294,6626,15.99,Clear,5,2018,9,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
44,1,Puerta del Sol A,0,2,24,10,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,13,2018-09-29T03:41:03.360390,3,2018-09-29,False,2018-09-293,6625,14.73,Clear,5,2018,9,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
45,1,Puerta del Sol A,0,0,24,23,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,0,2018-09-29T02:41:01.787493,2,2018-09-29,False,2018-09-292,6624,15.24,Clear,5,2018,9,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
46,1,Puerta del Sol A,0,0,24,17,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,6,2018-09-29T01:40:59.155655,1,2018-09-29,False,2018-09-291,6623,15.6,Clear,5,2018,9,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
47,1,Puerta del Sol A,0,2,24,16,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,7,2018-09-29T00:40:58.535642,0,2018-09-29,False,2018-09-290,6622,15.72,Clear,5,2018,9,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
48,1,Puerta del Sol A,0,2,24,13,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,10,2018-09-28T23:40:56.828999,23,2018-09-28,False,2018-09-2823,6621,18.46,Clear,4,2018,9,-0.2588190451025207,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
49,1,Puerta del Sol A,0,2,24,12,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,11,2018-09-28T22:40:54.897966,22,2018-09-28,False,2018-09-2822,6620,18.12,Clear,4,2018,9,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
50,1,Puerta del Sol A,1,2,24,8,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,14,2018-09-28T21:40:52.556223,21,2018-09-28,False,2018-09-2821,6619,20.92,Clear,4,2018,9,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
51,1,Puerta del Sol A,0,2,24,8,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,15,2018-09-28T20:40:50.868772,20,2018-09-28,False,2018-09-2820,6618,21.02,Clear,4,2018,9,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
52,1,Puerta del Sol A,2,2,24,7,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,15,2018-09-28T19:40:49.710859,19,2018-09-28,False,2018-09-2819,6617,22.36,Clear,4,2018,9,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
53,1,Puerta del Sol A,0,2,24,13,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,10,2018-09-28T18:40:49.096527,18,2018-09-28,False,2018-09-2818,6616,24.96,Clear,4,2018,9,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
54,1,Puerta del Sol A,0,2,24,11,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,12,2018-09-28T17:40:50.229470,17,2018-09-28,False,2018-09-2817,6615,26.81,Clear,4,2018,9,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
55,1,Puerta del Sol A,0,2,24,10,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,13,2018-09-28T16:40:54.198228,16,2018-09-28,False,2018-09-2816,6614,27.68,Clear,4,2018,9,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
56,1,Puerta del Sol A,1,2,24,7,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,15,2018-09-28T15:40:46.514274,15,2018-09-28,False,2018-09-2815,6613,27.59,Clear,4,2018,9,-0.7071067811865475,-0.7071067811865477,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
57,1,Puerta del Sol A,0,1,24,4,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,19,2018-09-28T14:40:50.375185,14,2018-09-28,False,2018-09-2814,6612,27.26,Clear,4,2018,9,-0.5000000000000001,-0.8660254037844386,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
58,1,Puerta del Sol A,0,1,24,5,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,18,2018-09-28T13:40:48.640753,13,2018-09-28,False,2018-09-2813,6611,26.62,Clear,4,2018,9,-0.25881904510252035,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
59,1,Puerta del Sol A,0,1,24,3,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,20,2018-09-28T12:40:46.103432,12,2018-09-28,False,2018-09-2812,6610,25.51,Clear,4,2018,9,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
60,1,Puerta del Sol A,0,1,24,1,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,22,2018-09-28T11:40:41.306430,11,2018-09-28,False,2018-09-2811,6609,24.28,Clear,4,2018,9,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
61,1,Puerta del Sol A,0,1,24,6,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,17,2018-09-28T10:40:36.394343,10,2018-09-28,False,2018-09-2810,6608,22.58,Clear,4,2018,9,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
62,1,Puerta del Sol A,0,1,24,3,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,20,2018-09-28T09:40:36.443635,9,2018-09-28,False,2018-09-289,6607,20.91,Clear,4,2018,9,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
63,1,Puerta del Sol A,0,2,24,8,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,15,2018-09-28T08:40:35.215289,8,2018-09-28,False,2018-09-288,6606,19.44,Clear,4,2018,9,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
64,1,Puerta del Sol A,0,0,24,21,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,2,2018-09-28T07:40:35.757698,7,2018-09-28,False,2018-09-287,6605,15.56,Clear,4,2018,9,0.9659258262890683,-0.25881904510252085,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
65,1,Puerta del Sol A,0,0,24,22,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,1,2018-09-28T06:40:32.742902,6,2018-09-28,False,2018-09-286,6604,14.66,Clear,4,2018,9,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
66,1,Puerta del Sol A,0,0,24,20,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,3,2018-09-28T05:40:27.657484,5,2018-09-28,False,2018-09-285,6603,14.83,Clear,4,2018,9,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
67,1,Puerta del Sol A,0,2,24,15,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,8,2018-09-28T04:40:29.498012,4,2018-09-28,False,2018-09-284,6602,16.08,Clear,4,2018,9,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
68,1,Puerta del Sol A,0,2,24,14,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,9,2018-09-28T03:40:24.917172,3,2018-09-28,False,2018-09-283,6601,14.1,Clear,4,2018,9,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
69,1,Puerta del Sol A,0,2,24,10,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,14,2018-09-28T02:40:25.589248,2,2018-09-28,False,2018-09-282,6600,16.07,Clear,4,2018,9,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
70,1,Puerta del Sol A,0,0,24,22,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,2,2018-09-28T01:40:21.528403,1,2018-09-28,False,2018-09-281,6599,17.24,Clear,4,2018,9,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
71,1,Puerta del Sol A,0,0,24,19,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,5,2018-09-28T00:40:20.217894,0,2018-09-28,False,2018-09-280,6598,18.95,Clear,4,2018,9,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
72,1,Puerta del Sol A,0,2,24,8,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,16,2018-09-27T23:40:19.147397,23,2018-09-27,False,2018-09-2723,6597,19.7,Clear,3,2018,9,-0.2588190451025207,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
73,1,Puerta del Sol A,0,2,24,8,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,15,2018-09-27T22:40:17.676581,22,2018-09-27,False,2018-09-2722,6596,19.1,Clear,3,2018,9,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
74,1,Puerta del Sol A,0,2,24,12,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,12,2018-09-27T21:40:16.029783,21,2018-09-27,False,2018-09-2721,6595,20.08,Clear,3,2018,9,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
75,1,Puerta del Sol A,0,2,24,12,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,12,2018-09-27T20:40:15.463541,20,2018-09-27,False,2018-09-2720,6594,20.91,Clear,3,2018,9,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
76,1,Puerta del Sol A,1,2,24,12,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,11,2018-09-27T19:40:13.910037,19,2018-09-27,False,2018-09-2719,6593,22.64,Clear,3,2018,9,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
77,1,Puerta del Sol A,0,2,24,14,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,10,2018-09-27T18:40:11.280548,18,2018-09-27,False,2018-09-2718,6592,24.35,Clear,3,2018,9,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
78,1,Puerta del Sol A,0,2,24,12,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,11,2018-09-27T17:40:10.758061,17,2018-09-27,False,2018-09-2717,6591,26.75,Clear,3,2018,9,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
79,1,Puerta del Sol A,1,2,24,11,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,12,2018-09-27T16:40:14.476336,16,2018-09-27,False,2018-09-2716,6590,26.85,Clouds,3,2018,9,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
80,1,Puerta del Sol A,0,2,24,13,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,10,2018-09-27T15:40:05.091992,15,2018-09-27,False,2018-09-2715,6589,26.82,Clouds,3,2018,9,-0.7071067811865475,-0.7071067811865477,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
81,1,Puerta del Sol A,0,2,24,11,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,12,2018-09-27T14:40:02.599978,14,2018-09-27,False,2018-09-2714,6588,26.62,Clouds,3,2018,9,-0.5000000000000001,-0.8660254037844386,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
82,1,Puerta del Sol A,0,2,24,7,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,16,2018-09-27T13:40:01.992571,13,2018-09-27,False,2018-09-2713,6587,26.45,Clear,3,2018,9,-0.25881904510252035,-0.9659258262890684,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
83,1,Puerta del Sol A,0,1,24,5,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,18,2018-09-27T12:39:57.499749,12,2018-09-27,False,2018-09-2712,6586,25.29,Clear,3,2018,9,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
84,1,Puerta del Sol A,0,2,24,11,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,12,2018-09-27T11:39:56.605434,11,2018-09-27,False,2018-09-2711,6585,22.57,Clear,3,2018,9,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
